weight,subsid,ret,soc,age,age_grp,region,sex,tenure,fihhyr2,mastat,dfihhyr,dfihhyrchg,saveamount,huresp,hsval,mg1tot,xpmg,usa,usb,ush,usc,usj,usd,usi,use,usk,usg,us,ustot,xpus,billscc,actbillscc1,actbillscc2,actbillscc3,actbillscc4,actbillscc5,actbillscc6,actbillscc7,actbillscc8,actbillscc9,actbillscc10,actbillscc11,actbill_otherspec,condebt,actdebt1,actdebt2,actdebt3,actdebt4,actdebt5,actdebt7,actdebt6,actdebt8,actdebt9,actdebt_otherspec,changecondebt,hscntcr1,hscrchg,newloan,outloan,deposit,depositsave,timedeposit,nvesttot,savingch,savebcs1,savebcs2,savebcs3,savebcs4,savebcs5,savebcs6,savebcs7,savebcs8,savebcs9,savebcs10,savebcs11,savebcs12,savebcs14,savebcs13,desavebcs1,desavebcs2,desavebcs3,desavebcs4,desavebcs5,desavebcs6,emergency,emerchange,hhincfall,conhhinc,pubsecty,fisc_impact1,fisc_impact2,fisc_impact3,fisc_impact4,fisc_impact5,fisc_impact8,fisc_impact6,fisc_impact7,fisc11_act1,fisc11_act2,fisc11_act3,fisc11_act4,fisc11_act6,fisc11_act5,fisc11_conc1,fisc11_conc2,fisc11_conc3,fisc11_conc4,fisc11_conc5,fisc11_conc8,fisc11_conc6,fisc11_conc7,fisc_likact1,fisc_likact2,fisc_likact3,fisc_likact4,fisc_likact6,fisc_likact5,jbstat,xphsdf,xphpdf
0.952448624,24629268,No,D,24,18 - 24,Greater London,female,Owned mortgage,"£17,500-£24,999",never married,600-£699,down >£100,£50-£99,yes,"£275,000-£299,999","£70,000-£79,999",£250-£299,no,no,yes,yes,no,no,yes,no,no,no,yes,">=£30,000",£240-£259,"keeping up, struggle from time to time",no,no,no,no,no,yes,no,no,no,no,no,,Somewhat concerned,yes,yes,no,no,no,no,no,no,no,,Increased,no,don't know,No,not applicable,not applicable,not applicable,not applicable,"£4,000 - £4,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Decreased,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,don't know,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,yes,in paid employ,no,somewhat
0.982132483,22114985,No,C1,62,55 - 64,Yorkshire & Humberside,female,Owned mortgage,refused,marrried or couple,refused,down £50-£100,refused,yes,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,not applicable,not applicable,"keeping up, struggle from time to time",no,no,no,no,no,yes,yes,no,no,no,no,,Somewhat concerned,yes,yes,no,no,no,no,no,no,no,,Increased,refused,not applicable,No,not applicable,not applicable,not applicable,not applicable,refused,refused,,,,,,,,,,,,,,,,,,,,,refused,Decreased,Quite likely - my household income could fall sharply,Yes,refused,no,no,yes,no,yes,no,no,no,refused,refused,refused,refused,refused,refused,no,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,retired,refused,not applicable
0.993403971,20753613,No,C1,54,45 - 54,West Midlands,male,Owned mortgage,"£30,000-£39,999",never married,£300-£399,up <£50,none,yes,"£400,000-£449,999","£70,000-£79,999",£300-£349,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,">=£150,000",don't know,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,retired,no,not applicable
0.987170348,22838446,No,C2,71,65+,East Anglia,male,Owned outright,"£17,500-£24,999",marrried or couple,refused,refused,don't know,yes,,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,"keeping up, struggle from time to time",no,no,no,no,no,yes,yes,no,no,no,no,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,refused,don't know,,,,,,,,,,,,,,,,,,,,,don't know,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,retired,no,not applicable
0.97706585,21575536,No,C1,59,55 - 64,Yorkshire & Humberside,female,Owned outright,"£17,500-£24,999",marrried or couple,£400-£499,down >£100,£500-£599,yes,,not applicable,not applicable,no,no,no,no,no,no,no,no,no,yes,yes,"£3,500-£3,999",£100-£119,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,easier,No,not applicable,not applicable,not applicable,not applicable,"£100,000 - £149,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,something else,no,no
1.00173756,22111279,No,B,73,65+,Yorkshire & Humberside,male,Owned outright,"£17,500-£24,999",marrried or couple,<=199,no change,none,yes,,not applicable,not applicable,no,no,no,no,no,no,no,no,no,yes,yes,">=£30,000",£120-£139,"keeping up, struggle from time to time",no,no,no,no,no,no,no,no,no,yes,no,As previous.All debts being paid by a debt management company,Very concerned,no,no,no,no,no,yes,no,no,no,P,Stayed the same,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£4,000 - £4,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Stayed the same,Not very likely - my household income is very secure,No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,no,yes,,,,,,,retired,no,heavy
0.992433844,20191471,No,C1,65,65+,South East,male,Owned outright,"£13,500-£15,499",marrried or couple,£400-£499,down >£100,none,yes,,not applicable,not applicable,no,no,yes,yes,no,no,no,no,no,no,yes,"£3,000-£3,499",£50-£59,falling behind on some,no,no,no,no,no,yes,yes,no,no,no,no,,Somewhat concerned,yes,yes,no,no,no,no,no,no,no,,Increased,yes,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£6,000 - £6,999",Decrease by less than £50 a month,,,,,,,,,,,,,,,yes,yes,no,no,no,no,No,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,don't know,don't know,don't know,don't know,don't know,don't know,retired,yes,somewhat
0.965667155,21372548,Yes,B,56,55 - 64,South West,female,Owned mortgage,"£75,000-£99,999",marrried or couple,"£1,200-£1,399",no change,"£1,000-£1,499",yes,"£600,000-£699,999","£190,000-£209,999",£550-£599,yes,no,no,no,no,no,no,no,no,no,yes,<£200,£20-£29,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Somewhat concerned,no,no,no,no,no,yes,no,no,no,c,Increased,no,the same,Yes,Got the loan without difficulty,not applicable,not applicable,not applicable,"£17,500 - £19,999",Increase by £50-£99 a month,no,no,no,no,no,no,yes,no,no,yes,yes,no,no,yes,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,in paid employ,no,no
1.0049315,21610233,No,B,77,65+,West Midlands,male,Owned outright,"£25,000-£29,999",marrried or couple,£200-£299,no change,none,yes,,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£20,000 - £24,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,retired,no,not applicable
0.980181121,22080775,Yes,D,56,55 - 64,East Midlands,female,Owned outright,"£17,500-£24,999",marrried or couple,£400-£499,no change,150-£199,yes,,not applicable,not applicable,yes,yes,no,no,no,no,no,no,no,no,yes,"£8,000-£8,499",don't know,"keeping up, struggle from time to time",no,no,no,no,no,yes,yes,no,no,no,no,,Somewhat concerned,yes,yes,no,no,no,no,no,no,no,,Increased,no,not applicable,Yes,Got the loan without difficulty,not applicable,not applicable,not applicable,"£1,000 - £1,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,don't know,Stayed the same,Not very likely - my household income is very secure,Yes,no,no,no,no,no,no,no,yes,no,,,,,,,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,long-term sick/disab,no,no
0.965078396,22981318,No,C1,45,45 - 54,Greater London,female,Owned outright,"£40,000-£49,999",never married,don't know,no change,none,yes,,not applicable,not applicable,yes,no,yes,yes,no,no,yes,no,no,no,yes,refused,refused,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£30,000 - £34,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Quite likely - my household income could fall sharply,Yes,no,no,no,no,no,no,no,yes,no,,,,,,,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,unemployed,no,somewhat
